# 23,324 BBMP road segments. TWO WIDTH COLUMNS: width_existing_m and width_proposed_m. The proposed figure is larger on 100% of segments (median 18 m vs 9 m) and MUST NOT be used for FAR, height or setback. Geometry reduced to a centroid. This row is NOT a boundary — joining on the centroid gives you a point inside (or near) the shape, not the shape.
road_id,hierarchy_code,hierarchy_interpretation_unverified,surface_code,width_existing_m,width_proposed_m,length_m,geometry_type,centroid_lng,centroid_lat,vertex_count
191976,MI,Minor road (unverified expansion),W,6.0,12.0,18.2,LineString,77.561269,12.899241,2
191977,MI,Minor road (unverified expansion),W,6.0,12.0,85.5,LineString,77.560919,12.899559,2
191984,MA,Major road (unverified expansion),W,12.0,24.0,41.0,LineString,77.546004,12.866073,2
192086,MA,Major road (unverified expansion),W,9.0,18.0,48.1,LineString,77.548289,12.908421,4
192087,MA,Major road (unverified expansion),W,9.0,18.0,1.4,LineString,77.548474,12.90857,2
192089,MA,Major road (unverified expansion),W,9.0,18.0,4.7,LineString,77.548822,12.90885,2
192124,MA,Major road (unverified expansion),W,9.0,18.0,12.2,LineString,77.550206,12.909786,2
192125,MA,Major road (unverified expansion),W,9.0,18.0,16.6,LineString,77.551237,12.910761,2
192126,MA,Major road (unverified expansion),W,9.0,18.0,6.9,LineString,77.551174,12.910675,2
192127,MA,Major road (unverified expansion),W,9.0,18.0,65.7,LineString,77.551419,12.911008,3
192185,MI,Minor road (unverified expansion),W,6.0,12.0,10.6,LineString,77.568974,12.898774,2
192214,MI,Minor road (unverified expansion),W,6.0,12.0,82.8,LineString,77.560906,12.898395,2
192215,MI,Minor road (unverified expansion),W,6.0,12.0,50.8,LineString,77.560681,12.897837,2
192782,MI,Minor road (unverified expansion),W,6.0,12.0,44.5,LineString,77.558908,12.873798,2
192783,MA,Major road (unverified expansion),W,9.0,18.0,41.2,LineString,77.558946,12.875917,2
192787,MA,Major road (unverified expansion),W,9.0,18.0,4.0,LineString,77.550738,12.875182,2
192788,MI,Minor road (unverified expansion),W,6.0,12.0,10.5,LineString,77.55002,12.874388,2
192274,MI,Minor road (unverified expansion),W,6.0,12.0,6.3,LineString,77.560454,12.89723,2
192276,MA,Major road (unverified expansion),W,9.0,18.0,34.8,LineString,77.557386,12.897441,2
192277,MA,Major road (unverified expansion),W,9.0,18.0,46.3,LineString,77.560004,12.900105,2
192278,MA,Major road (unverified expansion),W,9.0,18.0,113.0,LineString,77.560562,12.900572,2
192292,MI,Minor road (unverified expansion),W,6.0,12.0,16.5,LineString,77.552211,12.911736,2
192589,MA,Major road (unverified expansion),W,9.0,18.0,32.8,LineString,77.533862,12.894903,2
192342,MA,Major road (unverified expansion),W,9.0,18.0,5.7,LineString,77.531005,12.904257,2
192344,MA,Major road (unverified expansion),W,15.0,30.0,14.0,LineString,77.530842,12.897762,2
192345,MA,Major road (unverified expansion),W,15.0,30.0,33.4,LineString,77.530731,12.89948,2
192346,MA,Major road (unverified expansion),W,15.0,30.0,2.0,LineString,77.530701,12.899772,2
192352,MA,Major road (unverified expansion),W,15.0,30.0,4.5,LineString,77.530325,12.902954,2
192365,MA,Major road (unverified expansion),W,15.0,30.0,52.6,LineString,77.530874,12.904058,2
184577,MA,Major road (unverified expansion),W,15.0,30.0,95.5,LineString,77.612279,13.000946,3
184578,MA,Major road (unverified expansion),W,15.0,30.0,116.8,LineString,77.613459,13.000819,3
184579,MA,Major road (unverified expansion),W,15.0,30.0,123.9,LineString,77.615429,13.000623,3
184590,MA,Major road (unverified expansion),W,9.0,18.0,79.2,LineString,77.611228,12.999743,3
184593,MA,Major road (unverified expansion),W,9.0,18.0,22.5,LineString,77.61109,13.000297,4
184599,MI,Minor road (unverified expansion),W,6.0,12.0,124.5,LineString,77.609798,13.000556,3
184600,MI,Minor road (unverified expansion),W,6.0,12.0,91.3,LineString,77.608958,12.999733,4
184603,MA,Major road (unverified expansion),W,9.0,18.0,38.6,LineString,77.609922,12.999602,3
184605,MI,Minor road (unverified expansion),W,6.0,12.0,29.7,LineString,77.608733,13.001723,3
185580,MI,Minor road (unverified expansion),W,6.0,12.0,79.8,LineString,77.596874,12.971091,5
186894,CR,Code 'CR' — expansion not published,W,13.0,26.0,44.1,LineString,77.559226,12.957503,2
186895,CR,Code 'CR' — expansion not published,W,13.0,26.0,45.4,LineString,77.559209,12.959595,2
186896,CR,Code 'CR' — expansion not published,W,13.0,26.0,46.7,LineString,77.559202,12.960009,2
186897,CR,Code 'CR' — expansion not published,W,13.0,26.0,47.8,LineString,77.55918,12.960886,2
186999,MI,Minor road (unverified expansion),W,6.0,12.0,20.7,LineString,77.556712,12.971151,2
187000,MI,Minor road (unverified expansion),W,6.0,12.0,19.0,LineString,77.55689,12.97111,2
187001,MI,Minor road (unverified expansion),W,6.0,12.0,19.3,LineString,77.557259,12.971027,2
187002,MI,Minor road (unverified expansion),W,6.0,12.0,20.3,LineString,77.557435,12.970981,2
187003,MI,Minor road (unverified expansion),W,6.0,12.0,100.6,LineString,77.558727,12.970813,2
187121,MA,Major road (unverified expansion),W,12.0,24.0,46.4,LineString,77.564678,12.960385,2
187122,MA,Major road (unverified expansion),W,12.0,24.0,22.3,LineString,77.568506,12.960472,2
187123,MI,Minor road (unverified expansion),W,6.0,12.0,41.8,LineString,77.570415,12.960527,2
187147,CR,Code 'CR' — expansion not published,W,15.0,30.0,3.3,LineString,77.564525,12.957024,2
187148,CR,Code 'CR' — expansion not published,W,15.0,30.0,2.1,LineString,77.568522,12.95711,2
187149,MA,Major road (unverified expansion),W,12.0,24.0,4.3,LineString,77.56327,12.960353,2
187156,CR,Code 'CR' — expansion not published,W,15.0,30.0,39.6,LineString,77.561324,12.95694,2
187163,MA,Major road (unverified expansion),W,12.0,24.0,19.7,LineString,77.56431,12.962245,2
187164,MA,Major road (unverified expansion),W,12.0,24.0,12.4,LineString,77.567426,12.963265,2
187206,CR,Code 'CR' — expansion not published,W,15.0,30.0,168.8,LineString,77.560026,12.95691,2
187256,CR,Code 'CR' — expansion not published,W,13.0,26.0,13.2,LineString,77.559215,12.958198,2
187257,CR,Code 'CR' — expansion not published,W,13.0,26.0,31.4,LineString,77.559212,12.958398,2
187258,CR,Code 'CR' — expansion not published,W,13.0,26.0,43.4,LineString,77.559209,12.959196,2
187259,CR,Code 'CR' — expansion not published,W,15.0,30.0,9.1,LineString,77.559222,12.961108,2
187260,CR,Code 'CR' — expansion not published,W,13.0,26.0,50.3,LineString,77.559188,12.960445,2
187261,CR,Code 'CR' — expansion not published,W,13.0,26.0,42.7,LineString,77.559239,12.957083,2
187262,MI,Minor road (unverified expansion),W,6.0,12.0,5.5,LineString,77.558345,12.956198,2
187266,MA,Major road (unverified expansion),W,12.0,24.0,29.5,LineString,77.577668,12.960113,2
187270,MA,Major road (unverified expansion),W,12.0,24.0,44.3,LineString,77.568852,12.963815,2
187271,MA,Major road (unverified expansion),W,12.0,24.0,31.2,LineString,77.56918,12.963931,2
187291,MA,Major road (unverified expansion),W,12.0,24.0,14.4,LineString,77.556545,12.964077,2
187292,MA,Major road (unverified expansion),W,12.0,24.0,91.0,LineString,77.557314,12.963767,2
187293,MA,Major road (unverified expansion),W,12.0,24.0,59.6,LineString,77.55795,12.963493,2
187380,CR,Code 'CR' — expansion not published,W,15.0,30.0,42.5,LineString,77.56273,12.956983,2
187386,MA,Major road (unverified expansion),W,12.0,24.0,8.0,LineString,77.575284,12.96147,2
187387,MA,Major road (unverified expansion),W,12.0,24.0,14.2,LineString,77.578897,12.959837,2
187340,CR,Code 'CR' — expansion not published,W,12.0,24.0,11.4,LineString,77.56183,12.964696,2
187415,MI,Minor road (unverified expansion),W,6.0,12.0,1.3,LineString,77.55216,12.961975,2
187416,MI,Minor road (unverified expansion),W,6.0,12.0,32.6,LineString,77.552172,12.962127,2
191741,MI,Minor road (unverified expansion),W,6.0,12.0,28.7,LineString,77.570681,12.886794,2
191742,MI,Minor road (unverified expansion),W,6.0,12.0,6.9,LineString,77.570683,12.886634,2
191743,MI,Minor road (unverified expansion),W,6.0,12.0,3.4,LineString,77.570668,12.886377,2
191744,MI,Minor road (unverified expansion),W,6.0,12.0,4.4,LineString,77.570449,12.885244,2
191757,MI,Minor road (unverified expansion),W,6.0,12.0,40.6,LineString,77.571931,12.891433,2
191759,MI,Minor road (unverified expansion),W,6.0,12.0,46.1,LineString,77.571359,12.889475,2
191760,MA,Major road (unverified expansion),W,9.0,18.0,3.6,LineString,77.578727,12.891799,2
191761,MA,Major road (unverified expansion),W,9.0,18.0,61.6,LineString,77.578428,12.891763,2
204614,MA,Major road (unverified expansion),W,13.0,26.0,547.6,LineString,77.591944,12.870942,47
204616,MA,Major road (unverified expansion),W,13.0,26.0,103.5,LineString,77.588324,12.869638,11
204620,MA,Major road (unverified expansion),W,13.0,26.0,25.8,LineString,77.586484,12.869862,4
204621,MA,Major road (unverified expansion),W,13.0,26.0,61.9,LineString,77.586194,12.869976,3
204671,MA,Major road (unverified expansion),W,12.0,24.0,15.2,LineString,77.59944,12.85838,4
204808,MA,Major road (unverified expansion),W,12.0,24.0,417.7,LineString,77.599548,12.85545,20
204925,MA,Major road (unverified expansion),W,9.0,18.0,27.4,LineString,77.5806,12.855088,5
204926,MA,Major road (unverified expansion),W,9.0,18.0,26.9,LineString,77.580962,12.85505,6
204928,MA,Major road (unverified expansion),W,9.0,18.0,73.8,LineString,77.58231,12.855084,8
204929,MA,Major road (unverified expansion),W,9.0,18.0,247.1,LineString,77.583834,12.85518,20
205233,MA,Major road (unverified expansion),W,12.0,24.0,75.0,LineString,77.602241,12.879756,17
205242,MI,Minor road (unverified expansion),W,6.0,12.0,54.1,LineString,77.594826,12.887108,6
205243,MI,Minor road (unverified expansion),W,6.0,12.0,35.0,LineString,77.594402,12.887097,3
205244,MI,Minor road (unverified expansion),W,6.0,12.0,42.2,LineString,77.594023,12.887083,5
205245,MI,Minor road (unverified expansion),W,6.0,12.0,34.4,LineString,77.593665,12.88706,5
205246,MI,Minor road (unverified expansion),W,6.0,12.0,13.3,LineString,77.593469,12.887056,3
205247,MI,Minor road (unverified expansion),W,6.0,12.0,25.7,LineString,77.593063,12.887103,3
205248,MI,Minor road (unverified expansion),W,6.0,12.0,59.6,LineString,77.592504,12.887181,3
205249,MI,Minor road (unverified expansion),W,6.0,12.0,53.0,LineString,77.592047,12.887247,3
205267,PU,Code 'PU' — expansion not published,W,22.0,45.0,98.8,LineString,77.595743,12.880222,4
205268,PU,Code 'PU' — expansion not published,W,22.0,45.0,113.2,LineString,77.595563,12.8791,3
205269,PU,Code 'PU' — expansion not published,W,22.0,45.0,49.7,LineString,77.595436,12.878386,4
205270,PU,Code 'PU' — expansion not published,W,22.0,45.0,10.9,LineString,77.595368,12.878045,3
205271,PU,Code 'PU' — expansion not published,W,22.0,45.0,63.0,LineString,77.595319,12.877801,3
205272,PU,Code 'PU' — expansion not published,W,22.0,45.0,53.3,LineString,77.595238,12.877294,7
205569,MI,Minor road (unverified expansion),W,6.0,12.0,5.3,LineString,77.603209,12.887711,3
205570,MI,Minor road (unverified expansion),W,6.0,12.0,25.1,LineString,77.603176,12.888405,3
205978,MA,Major road (unverified expansion),W,9.0,18.0,4.2,LineString,77.56376,12.862003,4
205979,MA,Major road (unverified expansion),W,12.0,24.0,66.3,LineString,77.565896,12.868075,5
204984,PU,Code 'PU' — expansion not published,W,22.0,45.0,30.3,LineString,77.588551,12.841603,6
204985,PU,Code 'PU' — expansion not published,W,22.0,45.0,41.3,LineString,77.588489,12.841974,5
204986,PU,Code 'PU' — expansion not published,W,22.0,45.0,108.5,LineString,77.588343,12.842613,7
204987,PU,Code 'PU' — expansion not published,W,22.0,45.0,178.3,LineString,77.588165,12.843691,8
204988,PU,Code 'PU' — expansion not published,W,22.0,45.0,63.8,LineString,77.588143,12.845049,3
204989,PU,Code 'PU' — expansion not published,W,22.0,45.0,123.3,LineString,77.588212,12.845918,6
204990,PU,Code 'PU' — expansion not published,W,22.0,45.0,167.1,LineString,77.588284,12.846996,8
204991,PU,Code 'PU' — expansion not published,W,22.0,45.0,5.4,LineString,77.588308,12.850156,3
204992,PU,Code 'PU' — expansion not published,W,22.0,45.0,232.4,LineString,77.588316,12.85119,8
204994,PU,Code 'PU' — expansion not published,W,22.0,45.0,331.0,LineString,77.588522,12.853736,10
204995,PU,Code 'PU' — expansion not published,W,22.0,45.0,35.7,LineString,77.588715,12.855431,3
213553,MI,Minor road (unverified expansion),W,6.0,12.0,34.6,LineString,77.563645,12.970482,4
213709,CR,Code 'CR' — expansion not published,W,12.0,24.0,173.3,LineString,77.564774,12.977887,7
214999,MA,Major road (unverified expansion),W,12.0,24.0,31.0,LineString,77.544046,12.960443,3
215009,MI,Minor road (unverified expansion),W,6.0,12.0,120.0,LineString,77.552072,12.961194,5
215463,PU,Code 'PU' — expansion not published,W,15.0,30.0,150.3,LineString,77.662827,12.959044,5
221640,MI,Minor road (unverified expansion),W,6.0,12.0,55.0,LineString,77.622673,12.951156,5
219303,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,4.6,LineString,77.596568,12.906144,3
219304,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,166.2,LineString,77.596048,12.906169,14
219305,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,164.6,LineString,77.592749,12.906285,4
219306,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,29.5,LineString,77.591752,12.906292,3
219307,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,126.7,LineString,77.590976,12.906301,3
219340,MI,Minor road (unverified expansion),W,6.0,12.0,65.8,LineString,77.595032,12.906578,5
219341,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,32.0,LineString,77.599191,12.906906,5
219342,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,80.0,LineString,77.598703,12.906763,6
219353,MI,Minor road (unverified expansion),W,6.0,12.0,22.1,LineString,77.596547,12.92843,3
219373,MI,Minor road (unverified expansion),W,6.0,12.0,147.9,LineString,77.596925,12.910387,4
219374,MI,Minor road (unverified expansion),W,6.0,12.0,40.8,LineString,77.596009,12.910314,3
219454,MI,Minor road (unverified expansion),W,6.0,12.0,47.4,LineString,77.595054,12.907166,3
219455,MI,Minor road (unverified expansion),W,6.0,12.0,46.5,LineString,77.59507,12.907606,4
219456,MI,Minor road (unverified expansion),W,6.0,12.0,46.1,LineString,77.595084,12.907994,3
219457,MI,Minor road (unverified expansion),W,6.0,12.0,34.0,LineString,77.5951,12.908402,4
219458,MI,Minor road (unverified expansion),W,6.0,12.0,45.8,LineString,77.595122,12.908767,4
219459,MI,Minor road (unverified expansion),W,6.0,12.0,3.0,LineString,77.595132,12.908995,3
219460,MI,Minor road (unverified expansion),W,6.0,12.0,138.7,LineString,77.595161,12.90973,6
219461,MI,Minor road (unverified expansion),W,6.0,12.0,7.3,LineString,77.595163,12.91083,3
219462,MI,Minor road (unverified expansion),W,6.0,12.0,102.4,LineString,77.59515,12.911426,6
219463,MI,Minor road (unverified expansion),W,6.0,12.0,101.2,LineString,77.595115,12.912266,7
219464,MI,Minor road (unverified expansion),W,6.0,12.0,84.2,LineString,77.595078,12.913014,5
219465,MI,Minor road (unverified expansion),W,6.0,12.0,109.5,LineString,77.595053,12.913785,3
219466,MI,Minor road (unverified expansion),W,6.0,12.0,44.0,LineString,77.595033,12.914748,3
219467,MI,Minor road (unverified expansion),W,6.0,12.0,2.1,LineString,77.592537,12.930067,2
219468,MI,Minor road (unverified expansion),W,6.0,12.0,55.7,LineString,77.592545,12.930349,4
219469,MI,Minor road (unverified expansion),W,6.0,12.0,45.6,LineString,77.592585,12.93186,3
219470,MI,Minor road (unverified expansion),W,6.0,12.0,126.1,LineString,77.592627,12.933207,4
219471,MI,Minor road (unverified expansion),W,6.0,12.0,46.1,LineString,77.592709,12.935572,4
219472,MA,Major road (unverified expansion),W,9.0,18.0,55.5,LineString,77.586034,12.928825,5
219501,MI,Minor road (unverified expansion),W,6.0,12.0,25.9,LineString,77.595373,12.928054,3
219502,MI,Minor road (unverified expansion),W,6.0,12.0,28.8,LineString,77.595359,12.927753,3
219503,MI,Minor road (unverified expansion),W,6.0,12.0,20.5,LineString,77.595349,12.927373,3
219549,MI,Minor road (unverified expansion),W,6.0,12.0,84.2,LineString,77.588631,12.927751,8
219550,MI,Minor road (unverified expansion),W,6.0,12.0,134.2,LineString,77.58767,12.928084,13
219551,MI,Minor road (unverified expansion),W,6.0,12.0,40.8,LineString,77.587195,12.928563,5
219552,MI,Minor road (unverified expansion),W,6.0,12.0,46.7,LineString,77.586806,12.928602,3
219579,MI,Minor road (unverified expansion),W,6.0,12.0,18.3,LineString,77.610776,12.907757,3
219648,MI,Minor road (unverified expansion),W,6.0,12.0,46.9,LineString,77.589675,12.934449,3
219896,MI,Minor road (unverified expansion),W,6.0,12.0,55.9,LineString,77.612887,12.919442,3
219898,MI,Minor road (unverified expansion),W,6.0,12.0,53.2,LineString,77.598403,12.910507,4
219708,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,60.8,LineString,77.60016,12.916714,2
219845,MA,Major road (unverified expansion),W,9.0,18.0,37.9,LineString,77.586284,12.926953,4
219846,MA,Major road (unverified expansion),W,9.0,18.0,59.3,LineString,77.586148,12.92654,6
219847,MA,Major road (unverified expansion),W,9.0,18.0,45.2,LineString,77.585985,12.926085,6
219848,MA,Major road (unverified expansion),W,9.0,18.0,42.7,LineString,77.585962,12.925673,3
219849,MA,Major road (unverified expansion),W,9.0,18.0,42.0,LineString,77.585954,12.925265,4
219850,MA,Major road (unverified expansion),W,9.0,18.0,85.4,LineString,77.58594,12.924343,3
193185,MA,Major road (unverified expansion),W,9.0,18.0,41.3,LineString,77.559255,12.875701,2
193256,MI,Minor road (unverified expansion),W,6.0,12.0,13.9,LineString,77.613831,12.950115,2
192959,MI,Minor road (unverified expansion),W,6.0,12.0,23.4,LineString,77.575848,12.911067,2
192960,MI,Minor road (unverified expansion),W,6.0,12.0,12.1,LineString,77.575184,12.911169,2
194590,MI,Minor road (unverified expansion),W,6.0,12.0,10.0,LineString,77.615714,12.95445,2
194591,MI,Minor road (unverified expansion),W,6.0,12.0,2.9,LineString,77.616285,12.954232,2
194592,MI,Minor road (unverified expansion),W,6.0,12.0,24.0,LineString,77.616169,12.954275,2
194593,MA,Major road (unverified expansion),W,12.0,24.0,12.5,LineString,77.628901,12.945491,2
194601,MA,Major road (unverified expansion),W,12.0,24.0,10.6,LineString,77.620314,12.953148,2
194602,MA,Major road (unverified expansion),W,12.0,24.0,9.9,LineString,77.620289,12.953059,2
194603,MA,Major road (unverified expansion),W,12.0,24.0,12.5,LineString,77.620262,12.952962,2
194615,MI,Minor road (unverified expansion),W,6.0,12.0,31.8,LineString,77.617487,12.954791,3
194621,PU,Code 'PU' — expansion not published,W,15.0,30.0,22.8,LineString,77.60729,12.944926,2
