# OpenStreetMap localities for bengaluru (T3, ODbL). name_local is the local-script name where OSM carries one.
name,name_local,place_type,lat,lng
Chikka Kukkanahalli,ಚಿಕ್ಕ ಕುಕ್ಕನಹಳ್ಳಿ,village,13.158726,77.447941
Ramadevanahalli,ರಾಮದೇವನಹಳ್ಳಿ,village,13.190653,77.432688
Kodipalya,ಕೋಡಿಪಾಳ್ಯ,neighbourhood,12.900422,77.487129
Govenahalli,ಗೋವೇನಹಳ್ಳಿ,village,13.179766,77.308144
Honnavara,ಹೊನ್ನಾವರ,village,13.221729,77.418952
Isuvanahalli,ಇಸುವನಹಳ್ಳಿ,village,13.202684,77.338392
Kakolu,ಕಾಕೋಳು,village,13.1875,77.519846
Karehalli,ಕಾರೇಹಳ್ಳಿ,village,13.22628,77.314602
Karlapura,ಕರ್ಲಪುರ,village,13.207004,77.49216
Kuppemala,ಕುಪ್ಪೇಮಾಳ,village,13.105394,77.300367
Shivakote,ಶಿವಕೋಟೆ,village,13.134549,77.513414
Tippagondanahalli,ತಿಪ್ಪಗೊಂಡನಹಳ್ಳಿ,hamlet,12.952599,77.336965
Uddichikkanahalli,ಉದ್ದಿಚಿಕ್ಕನಹಳ್ಳಿ,hamlet,13.177478,77.400269
Thimmah Reddy Colony,ತಿಮ್ಮಯ್ಯ ರೆಡ್ಡಿ ಕಾಲೋನಿ,neighbourhood,12.958467,77.654819
Hemmigepura Gollahalli,ಹೆಮ್ಮಿಗೆಪುರ ಗೊಲ್ಲಹಳ್ಳಿ,village,12.875824,77.479376
Sugganahalli,ಸುಗ್ಗನಹಳ್ಳಿ,village,12.799742,77.319629
BDA Layout,ಬಿಡಿಎ ಬಡಾವಣೆ,neighbourhood,12.961987,77.65854
BEML Township,ಬೆಮಲ್ ಟೌನಷಿಪ್,neighbourhood,12.972194,77.668472
Bhoomi Reddy Colony,ಭೂಮಿ ರೆಡ್ಡಿ ಕಾಲೋನಿ,neighbourhood,12.975233,77.652126
GM Palya,ಜಿಎಂ ಪಾಳ್ಯ,quarter,12.974779,77.665408
HAL 3rd Stage,ಎಚ್ಎಎಲ್ ೩ನೇ ಹಂತ,neighbourhood,12.971534,77.649782
Thippasandra,ತಿಪ್ಪಸಂದ್ರ,quarter,12.973936,77.650998
Vignananagar,ವಿಜ್ಞಾನನಗರ,quarter,12.973616,77.682462
Sudgunte Palya,ಸುದಗುಂಟೆ ಪಾಳ್ಯ,neighbourhood,12.983202,77.656622
Sector 2,ಸೆಕ್ಟರ್ ೨,quarter,12.908881,77.648316
KR Garden,ಕೆಆರ್ ಗಾರ್ಡನ್,neighbourhood,12.954921,77.656597
Sri Ram Nagar,ಶ್ರೀರಾಮ ನಗರ,neighbourhood,12.958199,77.657139
NR Layout,ಎನ್ ಆರ್ ಲೇಔಟ್,neighbourhood,12.955934,77.651109
SR Layout,ಎಸ್ ಆರ್ ಬಡಾವಣೆ,neighbourhood,12.954706,77.650672
Mangamannapalya,ಮಂಗಮ್ಮನಪಾಳ್ಯ,neighbourhood,12.905811,77.632374
Sector 1,ಸೆಕ್ಟರ್ ೧,quarter,12.915723,77.649014
Sector 3,ಸೆಕ್ಟರ್ ೩,quarter,12.909083,77.641409
Sector 4,ಸೆಕ್ಟರ್ ೪,quarter,12.914468,77.64185
Sector 7,ಸೆಕ್ಟರ್ ೭,quarter,12.910009,77.635117
Bairashettihalli,ಬೈರಶೆಟ್ಟಿಹಳ್ಳಿ,village,13.157239,77.403007
Ballagere,ಬಳ್ಳಗೆರೆ,village,13.245933,77.360563
Baradi,ಬರದಿ,village,13.176305,77.36716
Bolamaranahalli,ಬೋಳಮಾರನಹಳ್ಳಿ,village,13.027095,77.366795
Byata,ಬ್ಯಾತ,village,13.192668,77.485151
Hyadalu,ಹ್ಯಾಡಾಳು,village,13.138486,77.410662
Kalalughatta,ಕಳಲುಘಟ್ಟ,village,13.195175,77.322636
Manchenahalli,ಮಂಚೇನಹಳ್ಳಿ,village,13.035721,77.358047
Mandigere,ಮಂಡಿಗೆರೆ,village,13.153476,77.366413
Mantanakurchi,ಮಂಟನಕುರ್ಚಿ,village,13.044043,77.384543
Billamaranahalli,ಬಿಲ್ಲಮಾರನಹಳ್ಳಿ,hamlet,13.150383,77.637447
Satanuru,ಸಾತನೂರು,village,13.132372,77.646859
Bellahalli,ಬೆಲ್ಲಹಳ್ಳಿ,village,13.099768,77.642715
Lakkasandra,ಲಕ್ಕಸಂದ್ರ,quarter,12.943223,77.599706
Varthur Kodi,ವರ್ತೂರು ಕೋಡಿ,neighbourhood,12.956388,77.745631
Maruthi Nagara,ಮಾರುತಿ ನಗರ,neighbourhood,12.92245,77.613893
Air View Colony,ಏರ್ ವೀವ್ ಕಾಲೋನಿ,neighbourhood,12.954741,77.661264
Kudlu,ಕುಡ್ಲು,suburb,12.888913,77.655572
Vaikuntam Layout,ವೈಕುಂಟಂ ಲೇಔಟ್,neighbourhood,12.959535,77.713218
Peenya,ಪೀಣ್ಯ,suburb,13.032942,77.527325
Banashankari 1st Stage,ಬನಶಂಕರಿ ೧ನೇ ಹಂತ,quarter,12.939333,77.553982
Banashankari 3rd Stage,ಬನಶಂಕರಿ ೩ನೇ ಹಂತ,quarter,12.931558,77.547927
Thyagaraja Nagar,ತ್ಯಾಗರಾಜ ನಗರ,quarter,12.931392,77.568301
Annaniappa Layout,ಅಣ್ಣನಿಯಪ್ಪ ಲೇಔಟ್,neighbourhood,12.956677,77.660725
Vinayaka Nagar A Block,ವಿನಾಯಕನಗರ 'ಎ' ಬ್ಲಾಕ್,neighbourhood,12.956969,77.659192
Muniyappa Layout,ಮುನಿಯಪ್ಪ ಲೇಔಟ್,neighbourhood,12.953064,77.653202
Kempapura,ಕೆಂಪಾಪುರ,neighbourhood,12.946476,77.672516
Sadappanahalli,ಸಾದಪ್ಪನಹಳ್ಳಿ,village,13.160804,77.797327
Satyavara,ಸತ್ಯವಾರ,village,13.144426,77.797932
Shankanipura,ಶಂಕಣೀಪುರ,village,13.10491,77.771167
Jogupalya,ಜೋಗುಪಾಳ್ಯ,neighbourhood,12.974688,77.628026
Saraswathipuram,ಸರಸ್ವತಿಪುರಂ,neighbourhood,12.974806,77.631636
Gowthamapura,ಗೌತಮಪುರಂ,neighbourhood,12.96898,77.625344
Nidaghatta,ನಿಡಘಟ್ಟ,village,13.094236,77.870368
A Narayanapura,ಎ ನಾರಾಯಣಪುರ,neighbourhood,12.99308,77.675359
Bagalur,ಬಾಗಲೂರು,village,12.831044,77.865842
Adigondanahalli,ಆದಿಗೊಂಡನಹಳ್ಳಿ.,village,12.814148,77.751899
Byagadadenahalli,ಬ್ಯಾಗಡದೇನಹಳ್ಳಿ,village,12.742629,77.701482
Chikkahagade,ಚಿಕ್ಕಹಾಗಡೆ,hamlet,12.735226,77.699833
Guddahatti,ಗುಡ್ಡಹಟ್ಟಿ,village,12.803709,77.742336
Ichchanguru,ಇಚ್ಚಂಗೂರು.,village,12.771508,77.742452
Iggaluru,ಇಗ್ಗಲೂರು,neighbourhood,12.786963,77.704819
Jigani,ಜಿಗಣಿ,town,12.785253,77.638093
Karpuru,ಕರ್ಪೂರು,village,12.726685,77.719581
Kittaganahalli,ಕಿತ್ತಗಾನಹಳ್ಳಿ.,village,12.802089,77.693334
Muttanalluru,ಮುತ್ತಾನಲ್ಲೂರು,village,12.83226,77.735342
Narayanaghatta,ನಾರಾಯಣಘಟ್ಟ,village,12.836485,77.726002
Neraluru,ನೆರಳೂರು,village,12.795645,77.728641
Ramasagara,ರಾಮಸಾಗರ,village,12.820328,77.718639
Singena Agrahara,ಸಿಂಗೇನ ಅಗ್ರಹಾರ,village,12.838297,77.715036
Tirumagondahalli,ತಿರುಮಗೊಂಡಹಳ್ಳಿ.,village,12.791647,77.720187
Gottigehalli,ಗೊಟ್ಟಿಗೆಹಳ್ಳಿ,village,12.720959,77.526767
Halegabbadi,ಹಳೆಗಬ್ಬಾಡಿ,village,12.716147,77.47591
Hosagabbadi,ಹೊಸಗಬ್ಬಾಡಿ,village,12.712887,77.482092
Kadu Jakkasandra,ಕಾಡು ಜಕ್ಕಸಂದ್ರ,village,12.701011,77.512869
Sonnaredoddi,ಸೋನ್ನಾರೆದೊಡ್ಡಿ,village,12.71016,77.51876
Lingarajapuram,ಲಿಂಗರಾಜಪುರಂ,suburb,13.009395,77.626788
Appareddipalaya,ಅಪ್ಪರೆಡ್ಡಿಪಾಳ್ಯ,neighbourhood,12.974188,77.637243
Kadiranpalaya,ಕದಿರನ್ಪಾಳ್ಯ,neighbourhood,12.986755,77.635328
Old Thippasandra,ಹಳೆ ತಿಪ್ಪಸಂದ್ರ,neighbourhood,12.972082,77.646499
BM Kaval,ಬಿಎಂ ಕಾವಲ್,neighbourhood,12.981694,77.648371
Michaelpalya,ಮೈಕಲ್ ಪಾಳ್ಯ,neighbourhood,12.981094,77.646595
Hemmigepura,ಹೆಮ್ಮಿಗೆಪುರ,village,12.881929,77.485497
Eramma Layout,ಈರಮ್ಮಾ ಬಡಾವಣೆ,neighbourhood,12.945645,77.602755
Seven Hills Layout,ಸಪ್ತಗಿರಿ ಲೇಔಟ್,neighbourhood,12.914039,77.55212
Sadgunte Palya,ಸದಗುಂಟೆ ಪಾಳ್ಯ,neighbourhood,12.931546,77.609625
MEI Colony,ಎಂಇಐ ಕಾಲೋನಿ,neighbourhood,13.019474,77.520225
Jayanagar 3rd Block,ಜಯನಗರ ೩ನೇ ಬ್ಲಾಕ್,quarter,12.933863,77.583034
Rajotsava Nagar,ರಾಜೊತ್ಸವ ನಗರ,neighbourhood,12.904366,77.565375
Kalyani Nagara,ಕಲ್ಯಾಣಿ ನಗರ,neighbourhood,12.896275,77.553719
Chikkalasandra,ಚಿಕ್ಕಲಸಂದ್ರ,quarter,12.912192,77.547634
Kadirenahalli,ಕದಿರೇನಹಳ್ಳಿ,quarter,12.914616,77.566151
Lake City,ಲೇಕ್ ಸಿಟಿ,neighbourhood,12.899738,77.617337
Vyalikaval,ವ್ಯಾಲಿಕಾವಲ್,neighbourhood,13.004264,77.57517
Chakravarty Layout,ಚಕ್ರವರ್ತಿ ಲೇಔಟ್,neighbourhood,12.996812,77.585728
Vittal Nagar,ವಿಠ್ಠಲ ನಗರ,neighbourhood,12.901218,77.555081
Putanna Garden,ಪುಟ್ಟಣ್ಣ ಗಾರ್ಡನ್,neighbourhood,12.992251,77.663356
Puttappa Layout,ಪುಟ್ಟಪ್ಪ ಲೇಔಟ್,neighbourhood,12.97096,77.652738
Palm Grove,ಪಾಂ ಗ್ರೋ,neighbourhood,13.029504,77.637972
Ashokanagara,ಅಶೋಕನಗರ,neighbourhood,12.935948,77.564172
Amarjyothi Layout,ಅಮರಜ್ಯೋತಿ ಲೇಔಟ್,neighbourhood,12.956628,77.642743
MV Garden,ಎಮ್ ವಿ ಗಾರ್ಡನ್,neighbourhood,12.979234,77.622894
Kere Guddadahalli,ಕೆರೆಗುಡ್ಡದಹಳ್ಳಿ,locality,13.079413,77.516218
Gopalapura,ಗೋಪಾಲಪುರ,village,13.141469,77.427717
Gupta Layout,ಗುಪ್ತ ಲೇಔಟ್,neighbourhood,12.979689,77.624782
Old Binnamangala,ಹಳೆ ಬಿನ್ನಮಂಗಲ,neighbourhood,12.979579,77.641551
Commercial Street Market,ಕಮರ್ಷಿಯಲ್ ಸ್ಟ್ರೀಟ್ ಮಾರ್ಕೆಟ್,neighbourhood,12.9825,77.608639
Vidyanagar,ವಿದ್ಯಾನಗರ,village,13.159029,77.624335
Narayanappa Gardens,ನಾರಾಯಣಪ್ಪ ಗಾರ್ಡನ್ಸ್,neighbourhood,12.965749,77.750623
Green Glen Layout,ಗ್ರೀನ್ ಗ್ಲೆನ್ ಲೇಔಟ್,neighbourhood,12.926904,77.670188
Tasker Town,ಟಾಸ್ಕರ್ ಟೌನ್,neighbourhood,12.980162,77.605818
Anandapuram,ಆನಂದಪುರಂ,neighbourhood,12.964594,77.659472
Belure Ambedkar Nagar,ಬೆಲುರೆ ಅಂಬೇಡ್ಕರ್ ನಗರ್,neighbourhood,12.946089,77.660929
Kaverappa Layout,ಕಾವೇರಪ್ಪ ಲೇಔಟ್,neighbourhood,12.936766,77.700846
Belur Nagasandra,ಬೇಲೂರು ನಾಗಸಂದ್ರ,neighbourhood,12.943102,77.655627
Kariyammana Agrahara,ಕರಿಯಮ್ಮ ಅಗ್ರಹರ,neighbourhood,12.93715,77.687303
Kalyapura,ಕಲ್ಯಾಪುರ,village,13.238748,77.871439
Sundrahalli,ಸುಂಡ್ರಹಳ್ಳಿ,hamlet,13.249633,77.85921
Madhugirihalli,ಮಧುಗಿರಿಹಳ್ಳಿ,village,13.127986,77.507428
Thammarasanahalli,ತಮ್ಮರಸನಹಳ್ಳಿ,village,13.126064,77.496914
Kumbarahalli,ಕುಂಬಾರಹಳ್ಳಿ,village,13.103096,77.491657
Hulimangala,ಹುಲಿಮಂಗಲ,village,12.956828,77.899232
Jagadenahalli,ಜಗದೇನಹಳ್ಳಿ,village,12.908459,77.883079
Madanahatti,ಮಾದನಹಟ್ಟಿ,village,12.991836,77.889588
Atturu,ಅಟ್ಟೂರು,quarter,13.10747,77.565685
Bettahalli,ಬೆಟ್ಟಹಳ್ಳಿ,village,13.18198,77.821597
Bidalapura,ಬಿದಲಪುರ,village,13.187139,77.775619
Chikkanallala,ಚಿಕ್ಕನಲ್ಲಾಳ,village,13.097329,77.896121
Dabbagunte,ದಬ್ಬಗುಂಟೆ,village,13.096431,77.891314
Devanayakanahalli,ದೇವನಾಯಕನಹಳ್ಳಿ,village,13.175462,77.771856
Giddappanahalli,ಗಿಡ್ಡಪ್ಪನಹಳ್ಲಿ,village,13.175779,77.814087
Handenahalli,ಹಂದೇನಹಳ್ಳಿ,village,12.958577,77.847757
Hegganahalli,ಹೆಗ್ಗನಹಳ್ಳಿ,quarter,13.003565,77.512783
Honachanahalli,ಹೊಣಚನಹಳ್ಳಿ,village,13.019088,77.854753
Hyadala,ಹ್ಯಾಡಾಳ,village,13.2498,77.789756
Juttanahalli,ಜುಟ್ಟನಹಳ್ಳಿ,village,13.2397,77.578031
Mailapura,ಮೈಲಾಪುರ,village,13.103727,77.878695
Mallepura,ಮಲ್ಲೇಪುರ,village,13.204762,77.778322
Mattabarlu,ಮಟ್ಟಬಾರ್ಲು,village,13.246299,77.769381
Medihalli,ಮೇಡಿಹಳ್ಳಿ,village,12.968156,77.845242
Mugabala Hosahalli,ಮುಗಬಾಳ ಹೊಸಹಳ್ಳಿ,village,13.106068,77.880738
Nakkanahalli,ನಕ್ಕನಹಳ್ಳಿ,village,13.1284,77.868795
Nallappanahalli,ನಲ್ಲಪ್ಪನಹಳ್ಳಿ,hamlet,13.207328,77.779331
Pettanahalli,ಪೆತ್ತನಹಳ್ಳಿ,village,13.050456,77.791729
Polanahalli,ಪೋಲನಹಳ್ಳಿ,village,13.22523,77.767006
Sarkara Guttahalli,ಸರ್ಕಾರ ಗುಟ್ಟಹಳ್ಳಿ,village,13.045389,77.789307
Siddenahalli,ಸಿದ್ದೇನಹಳ್ಳಿ,village,13.190208,77.82543
Tellohalli Agrahara,ತೆಲ್ಲೋಹಳ್ಳಿ ಅಗ್ರಹಾರ,village,13.24099,77.753259
Channadevi Agrahara,ಚನ್ನಾದೇವಿ ಅಗ್ರಹಾರ,village,13.217855,77.455611
Doddavadagere,ದೊಡ್ಡವಡಗೆರೆ,village,13.212471,77.406356
Halenahalli,ಹಾಲೇನಹಳ್ಳಿ,village,13.222645,77.396168
Hosahudya,ಹೊಸಹುಡ್ಯ,village,13.238548,77.544393
Jodi Timmasandra,ಜೋಡಿ ತಿಮ್ಮಸಂದ್ರ,village,13.204977,77.421024
Kanasavadi,ಕನಸವಾಡಿ,village,13.208442,77.436415
Purushanahalli,ಪುರುಷನಹಳ್ಳಿ,village,13.237598,77.391708
Shimpadipura,ಶಿಂಪಾಡಿಪುರ,village,13.227096,77.413136
Bairasandra,ಬೈರಸಂದ್ರ,village,13.248409,77.520145
Bavikere,ಬಾವೀಕೆರೆ,village,13.086448,77.368339
Bhusandra,ಭೂಸಂದ್ರ,hamlet,13.071948,77.321483
Bidaluru,ಬಿದಲೂರು,village,13.194278,77.300883
Doddakarenahalli,ದೊಡ್ಡಕರೇನಹಳ್ಳಿ,village,13.068216,77.345095
Gejjegadahalli,ಗೆಜ್ಜೆಗದಹಳ್ಳಿ,village,13.245795,77.498542
Gorinabele,ಗೋರಿನಬೆಲೆ,hamlet,13.042294,77.364564
Gulya,ಗೂಳ್ಯ,hamlet,13.23704,77.406504
Hanchipura,ಹಂಚೀಪುರ,village,13.066987,77.371104
Honnadevipura,ಹೊನ್ನಾದೇವಿಪುರ,village,13.242882,77.415841
Kanuvanahalli,ಕನುವನಹಳ್ಳಿ,village,12.995109,77.364353
Kempalinganahalli,ಕೆಂಪಲಿಂಗನಹಳ್ಳಿ,village,13.047362,77.372442
Kodappanahalli,ಕೊಡಪ್ಪನಹಳ್ಳಿ,village,13.064511,77.381931
Kukkanahalli,ಕುಕ್ಕನಹಳ್ಳಿ,village,13.174948,77.441709
Mallapura,ಮಲ್ಲಾಪುರ,village,13.074199,77.399425
Mallarabanavadi,ಮಲ್ಲರಬಾನವಾಡಿ,village,13.073604,77.379465
Narasapura,ನರಸಾಪುರ,village,13.20436,77.324505
Shrinivasapura,ಶ್ರೀನಿವಾಸಪುರ,village,13.084347,77.340855
Tyagadahalli,ತ್ಯಾಗದಹಳ್ಳಿ,village,13.173716,77.394252
Vaddarapalya,ವಡ್ಡರಪಾಳ್ಯ,village,13.078641,77.368083
Yantaganahalli,ಯಂಟಗಾನಹಳ್ಳಿ,village,13.06127,77.345613
Hurulihalli,ಹುರುಳಿಹಳ್ಳಿ,village,13.119278,77.353016
Kempohalli,ಕೆಂಪೋಹಳ್ಳಿ,village,13.119468,77.329563
Madalakote,ಮದಲಕೋಟೆ,village,13.114948,77.310784
Marohalli,ಮಾರೋಹಳ್ಳಿ,village,13.150044,77.338653
Yalachegere,ಯಲಚೆಗೆರೆ,village,13.103052,77.3482
Adakamaranahalli,ಅಡಕಿಮಾರನಹಳ್ಳಿ,neighbourhood,13.065704,77.442532
Bachenahatti,ಬಾಚೇನಹಟ್ಟಿ,village,12.953663,77.303828
Basavenahalli,ಬಸವೇನಹಳ್ಳಿ,hamlet,13.038123,77.313945
Kalluru,ಕಲ್ಲೂರು,village,12.944983,77.317109
Motaganahalli,ಮೋಟಗಾನಹಳ್ಳಿ,village,13.005346,77.311251
Pemmanahalli,ಪೆಮ್ಮನಹಳ್ಳಿ,village,13.017112,77.303559
Shyanubhoganahalli,ಶ್ಯಾನುಭೋಗನಹಳ್ಳಿ,village,12.958455,77.325591
Averahalli,ಆವೇರಹಳ್ಳಿ,village,12.899747,77.337399
Chikkamaskal,ಚಿಕ್ಕಮಸ್ಕಲ್,village,12.919938,77.330466
Virapura,ವೀರಾಪುರ,hamlet,12.916008,77.318123
Gullahatti Kaval,ಗುಳ್ಳಹಟ್ಟಿ ಕಾವಲ್,village,12.72986,77.54665
Medamaranahalli,ಮೇಡಮಾರನಹಳ್ಳಿ,village,12.701506,77.451599
ITC Colony,ಐ.ಟಿ.ಸಿ ಕಾಲೋನಿ,neighbourhood,12.998173,77.630124
Anchipura,ಅಂಚಿಪುರ,village,12.770072,77.431421
Angarahalli,ಅಂಗರಹಳ್ಳಿ,hamlet,12.764778,77.393616
Avaragere,ಅವರಗೆರೆ,village,12.819786,77.38029
Bannigiri,ಬನ್ನಿಗಿರಿ,village,12.75701,77.435997
Gollarapalya,ಗೊಲ್ಲರಪಾಳ್ಯ,village,12.802022,77.425534
Jogana Palya,ಜೋಗನ ಪಾಳ್ಯ,hamlet,12.780586,77.439984
Kenchanakuppe,ಕೆಂಚನಕುಪ್ಪೆ,village,12.79602,77.374957
Ketaganahalli,ಕೇತಗನಹಳ್ಳಿ,village,12.813251,77.391074
Shyanumangala,ಶ್ಯಾನುಮಂಗಲ,village,12.79359,77.431673
Timmegaudanadoddi,ತಿಮ್ಮೇಗೌಡನದೊಡ್ಡಿ,village,12.762935,77.414944
Vajarahalli,ವಾಜರಹಳ್ಳಿ,village,12.823898,77.391134
MSO Colony,ಎಂಎಸ್ಒ ಕಾಲೋನಿ,neighbourhood,12.999553,77.628189
Kirloskar Layout,ಕಿರ್ಲೋಸ್ಕರ ಬಡಾವಣೆ,neighbourhood,13.066964,77.500931
Nagegowdanapalya,ನಾಗೇಗೌಡನಪಾಳ್ಯ,neighbourhood,12.86833,77.514297
Gattigerepalya,ಗಟ್ಟಿಗೆರೆಪಾಳ್ಯ,neighbourhood,12.88199,77.501959
Ganakkal,ಗಣಕಲ್ಲು,quarter,12.897176,77.512066
Chikkegowdanpalya,ಚಿಕ್ಕೆಗೌಡನಪಾಳ್ಯ,neighbourhood,12.880198,77.514461
Gajendra Nagara,ಗಜೇಂದ್ರ ನಗರ,neighbourhood,12.950801,77.608547
Ragihalli,ರಾಗಿಹಳ್ಳಿ,village,12.738643,77.57458
Hulimavu,ಹುಳಿಮಾವು,quarter,12.877349,77.602803
MES Colony,ಎಂಇಎಸ್ ಕಾಲೋನಿ,neighbourhood,12.957693,77.66213
Muninagara,ಮಣಿನಗರ,village,12.748314,77.537016
Tattaguppe,ತಟ್ಟಗುಪ್ಪೆ,village,12.772432,77.530513
Bikkanahalli Hosahalli,ಬಿಕ್ಕನಹಳ್ಳಿ ಹೊಸಹಳ್ಳಿ,village,12.847805,77.764833
Bikkanahalli,ಬಿಕ್ಕನಹಳ್ಳಿ,village,12.837611,77.759977
Kommasandra,ಕೊಮ್ಮಸಂದ್ರ,village,12.860866,77.740867
Rachamanahalli.,ರಾಚಮಾನಹಳ್ಳಿ.,village,12.722046,77.738628
Samanduru,ಸಮಂದೂರು,village,12.714522,77.754365
Sollepura,ಸೊಳ್ಳೇಪುರ,village,12.830966,77.755961
Gandhi Nagar,ಗಾಂಧಿನಗರ,neighbourhood,12.954156,77.706949
Baguru Sonnahalli,ಬಾಗೂರು ಸೊಣ್ಣಹಳ್ಳಿ,village,12.912869,77.868129
Hulimangala Hosakote,ಹುಲಿಮಂಗಲ ಹೊಸಕೋಟೆ,village,12.962217,77.899005
Singapura,ಸಿಂಗಪುರ,quarter,13.078239,77.537706
Babasaheb Colony,ಬಾಬಾಸಾಹೇಬ್ ಕಾಲೋನಿ,neighbourhood,12.965924,77.643362
Gitanjali Layout,ಗೀತಾಂಜಲಿ ಲೇಔಟ್,neighbourhood,12.975876,77.653789
Ganigarpet,ಗಾಣಿಗರ್‌ಪೇಟ್,neighbourhood,12.966784,77.583316
Mamulpete,ಮಾಮುಲ್‌ಪೇಟೆ,neighbourhood,12.968728,77.577802
Kothnur,ಕೋತನೂರು,suburb,12.874255,77.583725
Krishna Nagar,ಕೃಷ್ಣ ನಗರ,neighbourhood,12.877502,77.584549
Maistripalaya,ಮೈಸ್ತ್ರೀ ಪಾಳ್ಯ,neighbourhood,12.933021,77.624949
Jothinagar,ಜ್ಯೋತಿನಗರ,neighbourhood,12.966127,77.667132
Archakara Badavane,ಅರ್ಚಕರ ಬಡಾವಣೆ,neighbourhood,12.918638,77.452841
"AECS Layout, A block","ಎಇಸಿಎಸ್ ಲೇಔಟ್, ಎ ಬ್ಲಾಕ್",neighbourhood,12.884342,77.649492
Abshot Layout,ಅಬ್‌ಶಾಟ್ ಲೇಔಟ್,neighbourhood,12.993073,77.586643
Gurappana Palya,ಗುರಪ್ಪನ ಪಾಳ್ಯ,neighbourhood,12.920758,77.603333
Bayyandahalli,ಬಯ್ಯಂಡಹಳ್ಳಿ,hamlet,13.005535,77.443011
Byadarahalli,ಬ್ಯಾಡರಹಳ್ಳಿ,neighbourhood,12.983302,77.48094
Channenahalli,ಚನ್ನೇನಹಳ್ಳಿ,hamlet,12.976727,77.428935
Cholanayakanahalli,,neighbourhood,13.03645,77.597527
Ganakallu,ಗಾಣಕಲ್ಲು,village,12.85224,77.356693
Gangapa,ಗಂಗಪ,hamlet,12.959348,77.351766
Gangenahalli,ಗಂಗೇನಹಳ್ಳಿ,hamlet,12.983417,77.391874
Giddenahalli,ಗಿಡ್ಡೇನಹಳ್ಳಿ,village,12.993143,77.41877
Herohalli,ಹೇರೋಹಳ್ಳಿ,suburb,12.991234,77.487012
Hosa Bairohalli,ಹೊಸ ಬೈರೋಹಳ್ಳಿ,neighbourhood,12.919185,77.456028
Jogerahalli,ಜೋಗೇರಹಳ್ಳಿ,hamlet,12.985333,77.374704
Kadabageri,ಕಡಬಗೇರಿ,village,12.99655,77.433375
Kannalli,ಕನ್ನಲ್ಲಿ,neighbourhood,12.966562,77.458791
Kenchanapura,ಕೆಂಚನಪುರ,neighbourhood,12.958099,77.450048
Machohalli Kaloni,ಮಾಚೋಹಳ್ಳಿ ಕಾಲೋನಿ,village,12.996157,77.451304
Naganahalli,ನಾಗನಹಳ್ಳಿ,hamlet,12.98077,77.36101
Aivarakandapura,ಐವರಕಂಡಪುರ,village,13.137299,77.492959
Arjuna Bettahalli,ಅರ್ಜುನ ಬೆಟ್ಟಹಳ್ಳಿ,village,13.159841,77.419265
Bairanahalli,ಬೈರನಹಳ್ಳಿ,village,13.159375,77.345657
Byalakere,ಬ್ಯಾಲಕೆರೆ,neighbourhood,13.112414,77.525046
Deganahalli,ದೇಗನಹಳ್ಳಿ,hamlet,13.13884,77.368502
Dibburu,ದಿಬ್ಬೂರು,village,13.167946,77.528998
Gangadharanapalya,ಗಂಗಾಧರನಪಾಳ್ಯ,village,13.12091,77.386151
Kasaghattapura,ಕಸಘಟ್ಟಪುರ,village,13.11009,77.504332
Tonachinakuppe,ತೊಣಚಿನಕುಪ್ಪೆ,village,13.140502,77.346839
Varadanaykanahalli,ವರದನಾಯ್ಕನಹಳ್ಳಿ,hamlet,13.170148,77.354799
Yaramanchanahalli,ಯರಮಂಚನಹಳ್ಳಿ,village,13.156006,77.355682
Bananduru,ಬಾನಂದೂರು,village,12.776725,77.397516
Bommachanahalli,ಬೊಮ್ಮಚನಹಳ್ಳಿ,village,12.804424,77.314093
Heggadagere,ಹೆಗ್ಗಡಗೆರೆ,village,12.762211,77.377725
Hejjala,ಹೆಜ್ಜಾಲ,village,12.855369,77.416984
Jadenahalli,ಜಡೇನಹಳ್ಳಿ,hamlet,12.839411,77.395284
Kakaramanahalli,ಕಾಕರಾಮನಹಳ್ಳಿ,village,12.829697,77.362826
Karenahalli,ಕರೇನಹಳ್ಳಿ,village,12.817838,77.365178
Kempanahalli,,neighbourhood,13.111361,77.556996
Sheshagirihalli,ಶೇಷಗಿರಿಹಳ್ಳಿ,village,12.843089,77.422973
Toredoddi,ತೊರೆದೊಡ್ಡಿ,village,12.758082,77.397856
Chikkalluru,ಚಿಕ್ಕಲ್ಲೂರು,hamlet,12.895752,77.421714
Dombarahalli,ದೊಂಬರಹಳ್ಳಿ,village,13.048756,77.460866
Harokyatanahalli,ಹಾರೋಕ್ಯಾತನಹಳ್ಳಿ,village,13.049563,77.444627
Koluru,ಕೊಲೂರು,hamlet,12.891099,77.41364
Lakkenahalli,ಲಕ್ಕೇನಹಳ್ಳಿ,village,13.04349,77.397299
Maligondanahalli,ಮಾಳಿಗೊಂಡನಹಳ್ಳಿ,hamlet,12.915957,77.414584
Talekere,ತಾಳೇಕೆರೆ,village,13.156024,77.308711
Vaddarahalli,ವಡ್ಡರಹಳ್ಳಿ,hamlet,13.015028,77.449582
Shyakaladevanapura,ಶ್ಯಾಕಲದೇವನಪುರ,village,13.246901,77.428881
Chikkasanni,ಚಿಕ್ಕಸಣ್ಣಿ,village,13.231215,77.689398
Ellupura,ಎಳ್ಳುಪುರ,village,13.247528,77.561375
Gokere,ಗೋಕೆರೆ,village,13.247633,77.740353
