# 4,151 survey parcels from digitised Bengaluru Urban revenue sheets. COVERAGE IS PARTIAL (3 taluks, 7 hoblis). A survey number here is INDICATIVE and settles nothing about boundary or title. Geometry reduced to a centroid. This row is NOT a boundary — joining on the centroid gives you a point inside (or near) the shape, not the shape.
taluk,hobli,village,survey_number,pcode,district,source_sheet,geometry_type,centroid_lng,centroid_lat,vertex_count
Bangalore East,Varthur,Varthur,TANK,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.742186,12.93879,5
Bangalore East,Varthur,Varthur,114,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.759239,12.938426,7
Bangalore East,Varthur,Varthur,92,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.749124,12.938453,44
Bangalore East,Varthur,Varthur,TANK,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.749411,12.938681,5
Bangalore East,Varthur,Varthur,205,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.746629,12.93856,5
Bangalore East,Varthur,Varthur,194,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.736026,12.937954,13
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.753688,12.938361,42
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.751628,12.938173,68
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.754623,12.938605,4
Bangalore East,Varthur,Varthur,83,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.749841,12.938347,9
Bangalore East,Varthur,Varthur,201,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.741881,12.937666,17
Bangalore East,Varthur,Varthur,TANK,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.748806,12.938486,15
Bangalore East,Varthur,Varthur,110,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.753721,12.937854,36
Bangalore East,Varthur,Varthur,204,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.743127,12.938082,16
Bangalore East,Varthur,Varthur,78,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.750852,12.938268,9
Bangalore East,Varthur,Varthur,91,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747479,12.938494,6
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747475,12.938347,16
Bangalore East,Varthur,Varthur,91,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747571,12.938268,14
Bangalore East,Varthur,Varthur,193,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.737785,12.93733,15
Bangalore East,Varthur,Varthur,178,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.746923,12.938013,8
Bangalore East,Varthur,Varthur,115,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.761024,12.937492,21
Bangalore East,Varthur,Varthur,113,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.758118,12.937392,9
Bangalore East,Varthur,Varthur,78,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.752367,12.938012,16
Bangalore East,Varthur,Varthur,78,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.751452,12.93793,34
Bangalore East,Varthur,Varthur,197,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.739712,12.937559,10
Bangalore East,Varthur,Varthur,93,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.749237,12.937848,27
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747297,12.933764,84
Bangalore East,Varthur,Varthur,178,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747284,12.93805,5
Bangalore East,Varthur,Varthur,109,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.755593,12.93698,15
Bangalore East,Varthur,Varthur,203,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.743755,12.937681,12
Bangalore East,Varthur,Varthur,103,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.752704,12.937072,8
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.750174,12.937779,25
Bangalore East,Varthur,Varthur,TANK,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.760187,12.937613,10
Bangalore East,Varthur,Varthur,93,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.750087,12.937612,16
Bangalore East,Varthur,Varthur,177,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.746752,12.937568,6
Bangalore East,Varthur,Varthur,179,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.746363,12.937518,6
Bangalore East,Varthur,Varthur,202,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.743807,12.937438,13
Bangalore East,Varthur,Varthur,101,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.751717,12.937247,9
Bangalore East,Varthur,Varthur,94,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747795,12.937425,5
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.75178,12.936117,21
Bangalore East,Varthur,Varthur,98,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.749033,12.935709,32
Bangalore East,Varthur,Varthur,102,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.752157,12.936905,7
Bangalore East,Varthur,Varthur,117,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.7645,12.935962,14
Bangalore East,Varthur,Varthur,99,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.750655,12.935846,25
Bangalore East,Varthur,Varthur,192,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.736903,12.936478,21
Bangalore East,Varthur,Varthur,180,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.745964,12.937194,7
Bangalore East,Varthur,Varthur,95,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.748031,12.936541,14
Bangalore East,Varthur,Varthur,200,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.744434,12.936986,8
Bangalore East,Varthur,Varthur,176,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.746635,12.936851,7
Bangalore East,Varthur,Varthur,181,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.745691,12.936819,8
Bangalore East,Varthur,Varthur,116,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.758847,12.936126,10
Bangalore East,Varthur,Varthur,199,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.742259,12.936499,14
Bangalore East,Varthur,Varthur,209,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.76118,12.936033,6
Bangalore East,Varthur,Varthur,198,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.740659,12.936377,11
Bangalore East,Varthur,Varthur,100,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.751553,12.936363,9
Bangalore East,Varthur,Varthur,175,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.746209,12.935677,11
Bangalore East,Varthur,Varthur,182,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.745139,12.936121,10
Bangalore East,Varthur,Varthur,191,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.739018,12.935596,14
Bangalore East,Varthur,Varthur,105,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.751952,12.935893,6
Bangalore East,Varthur,Varthur,104,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.752737,12.935571,12
Bangalore East,Varthur,Varthur,108,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.754442,12.935062,16
Bangalore East,Varthur,Varthur,127,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.756466,12.9351,14
Bangalore East,Varthur,Varthur,190,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.740389,12.934622,13
Bangalore East,Varthur,Varthur,188,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.742369,12.935348,12
Bangalore East,Varthur,Varthur,96,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747118,12.935667,4
Bangalore East,Varthur,Varthur,97,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747797,12.935456,7
Bangalore East,Varthur,Varthur,173,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.745826,12.934399,18
Bangalore East,Varthur,Varthur,183,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.744278,12.933179,30
Bangalore East,Varthur,Varthur,106,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.751705,12.934947,12
Bangalore East,Varthur,Varthur,174,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.746778,12.935202,5
Bangalore East,Varthur,Varthur,126,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.760268,12.934222,12
Bangalore East,Varthur,Varthur,210,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.762721,12.934395,5
Bangalore East,Varthur,Varthur,128,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.75717,12.934667,5
Bangalore East,Varthur,Varthur,189,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.742012,12.934119,15
Bangalore East,Varthur,Varthur,107,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.752451,12.934181,22
Bangalore East,Varthur,Varthur,186,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.742847,12.934091,11
Bangalore East,Varthur,Varthur,187,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.743166,12.934691,5
Bangalore East,Varthur,Varthur,184,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.743368,12.933538,11
Bangalore East,Varthur,Varthur,172,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.744973,12.93307,16
Bangalore East,Varthur,Varthur,129,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.757284,12.933584,8
Bangalore East,Varthur,Varthur,162,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.750357,12.93396,14
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.751272,12.934019,11
Bangalore East,Varthur,Varthur,211,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.762535,12.93398,5
Bangalore East,Varthur,Varthur,171,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.745899,12.932423,17
Bangalore East,Varthur,Varthur,170,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747292,12.933975,20
Bangalore East,Varthur,Varthur,118,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.764531,12.933192,12
Bangalore East,Varthur,Varthur,TANK,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747305,12.934232,11
Bangalore East,Varthur,Varthur,163,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.749186,12.933496,15
Bangalore East,Varthur,Varthur,169,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747865,12.933884,8
Bangalore East,Varthur,Varthur,212,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.762397,12.933649,5
Bangalore East,Varthur,Varthur,143,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.754898,12.933501,14
Bangalore East,Varthur,Varthur,213,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.762322,12.933368,7
Bangalore East,Varthur,Varthur,145,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.75194,12.933375,18
Bangalore East,Varthur,Varthur,144,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.753304,12.933238,9
Bangalore East,Varthur,Varthur,214,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.761643,12.933014,5
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.751818,12.933305,15
Bangalore East,Varthur,Varthur,161,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.750964,12.93255,19
Bangalore East,Varthur,Varthur,168,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747906,12.933039,8
Bangalore East,Varthur,Varthur,215,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.762159,12.932719,5
Bangalore East,Varthur,Varthur,130,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.756571,12.932795,7
Bangalore East,Varthur,Varthur,146,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.753368,12.932878,19
Bangalore East,Varthur,Varthur,185,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.742906,12.933063,5
Bangalore East,Varthur,Varthur,125,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.762769,12.932554,6
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.753762,12.930568,28
Bangalore East,Varthur,Varthur,142,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.754835,12.932433,13
Bangalore East,Varthur,Varthur,167,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747645,12.932702,11
Bangalore East,Varthur,Varthur,131,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.757693,12.932249,17
Bangalore East,Varthur,Varthur,124,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.760386,12.932142,10
Bangalore East,Varthur,Varthur,164,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.748617,12.93223,9
Bangalore East,Varthur,Varthur,119,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.763822,12.931547,18
Bangalore East,Varthur,Varthur,147,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.75401,12.931416,10
Bangalore East,Varthur,Varthur,217,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.758512,12.932075,5
Bangalore East,Varthur,Varthur,132,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.756831,12.931571,10
Bangalore East,Varthur,Varthur,TANK,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.757637,12.932105,11
Bangalore East,Varthur,Varthur,166,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747851,12.932127,5
Bangalore East,Varthur,Varthur,216,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.758415,12.931663,5
Bangalore East,Varthur,Varthur,148,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.752575,12.931008,12
Bangalore East,Varthur,Varthur,TANK,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.762989,12.931649,9
Bangalore East,Varthur,Varthur,218,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.759679,12.931453,6
Bangalore East,Varthur,Varthur,165,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.747541,12.931633,6
Bangalore East,Varthur,Varthur,149,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.751389,12.931188,10
Bangalore East,Varthur,Varthur,141,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.754953,12.930743,12
Bangalore East,Varthur,Varthur,123,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.760597,12.930835,6
Bangalore East,Varthur,Varthur,121,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.761337,12.928725,10
Bangalore East,Varthur,Varthur,120,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.763418,12.929741,10
Bangalore East,Varthur,Varthur,160,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.750112,12.930858,20
Bangalore East,Varthur,Varthur,133,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.757603,12.930451,10
Bangalore East,Varthur,Varthur,159,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.748248,12.930595,17
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.750378,12.930964,10
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.750246,12.930413,9
Bangalore East,Varthur,Varthur,150,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.750478,12.929822,14
Bangalore East,Varthur,Varthur,152,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.752731,12.929431,13
Bangalore East,Varthur,Varthur,151,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.751235,12.929242,11
Bangalore East,Varthur,Varthur,XX,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.757512,12.929105,24
Bangalore East,Varthur,Varthur,153,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.754647,12.92764,12
Bangalore East,Varthur,Varthur,135,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.758348,12.929146,7
Bangalore East,Varthur,Varthur,122,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.75945,12.929045,5
Bangalore East,Varthur,Varthur,158,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.749563,12.929308,28
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.749841,12.929538,16
Bangalore East,Varthur,Varthur,STREAM,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.750007,12.929866,8
Bangalore East,Varthur,Varthur,140,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.755086,12.929038,6
Bangalore East,Varthur,Varthur,134_TANK,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.757435,12.928995,17
Bangalore East,Varthur,Varthur,139,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.756391,12.928599,6
Bangalore East,Varthur,Varthur,XX,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.748995,12.928553,19
Bangalore East,Varthur,Varthur,154,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.753756,12.926822,8
Bangalore East,Varthur,Varthur,157_TANK,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.74904,12.928514,9
Bangalore East,Varthur,Varthur,156,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.750328,12.927605,16
Bangalore East,Varthur,Varthur,137,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.757472,12.927425,11
Bangalore East,Varthur,Varthur,155,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.752568,12.926301,11
Bangalore East,Varthur,Varthur,136,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.758958,12.927325,11
Bangalore East,Varthur,Varthur,138,200301007040,Bengaluru Urban,Bangalore_East_Varturu1_Varturu_Revenue_Map,Polygon,77.756291,12.9265,12
